paper_id,model_id,doi,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_logistic_regression,class_support_vector_machine,class_k_nearest_neighbor,class_quadratic_discrimant_classifier,class_linear_discriminant_analysis,class_tree_based_models,class_naive_bayes,class_avg,class_lasso_t,class_ridge_t,class_lasso_var,class_ridge_var,class_tpa,class_hdc_mer,class_hmm,class_gradient_boostingclass,class_regre_fully_connected_neuronal_network_or_multi_layer_perceptron,class_convolutional_neuronal_network,class_recurrent_neuronal_network,class_gated_recurrent_units,class_lstm,class_cellular_neural_networks,class_adaboost_dt,class_quantum_neural_network,class_probabilistic_neural_network,class_backpropagation,class_extreme_learning_machine,class_ann,class_spiking_deep_belief_network,class_radial_basis_function,class_1r_rule,class_jrip,class_other,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_linear_regression,regre_support_vector_regression,regre_polynomial_regression,regre_ridge_regression,regre_logistic_regression,regre_knn,regre_decision_tree,regre_multilayer_regression,regre_boosted_regression_trees,regre_fully_connected_neuronal_network_or_multi_layer_perceptron,regre_convolutional_neuronal_network,regre_recurrent_neuronal_network,regre_lstm,regre_probabilistic_neural_network,regre_other,model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologically_interpreted,model_interpretation,is_public_code,public_code_location,accuracy,precision,f_measure,recall_sensitivity_true_positive_rate,specificity_true_negative_rate,false_positive_rate,false_negative_rate,roc_auc,r2,r,mean_absolute_error,concordance_correlation_coefficient,spearmans_ranking_correlation,mean_square_error,root_mean_square_error,pearson_correlation_coefficient,unweighted_average_recall,matthews_correlation_coefficient,geometric_mean,metric_other,revisor,comentarios,Full_Judgement,Full_exclusion_category,Full_Evidence
157,2,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.537,0.577,0.594,0.613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,3,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HA; LA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.575,0.575,0.73,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,4,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HV; LV,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.55,0.551,0.71,0.992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,5,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HA; LA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.559,0.572,0.71,0.932,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,6,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.545,0.553,0.69,0.913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,7,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HA; LA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.527,0.582,0.606,0.632,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
157,8,10.1109/MeMeA60663.2024.10596800,"Veeranki, Y. R., Mercado-Diaz, L. R., & Posada-Quintero, H. F. (2024, June). Autoencoder Based Nonlinear Feature Extraction from EDA Signals for Emotion Recognition. In 2024 IEEE International Symposium on Medical Measurements and Applications (MeMeA) (pp. 1-5). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,240,x,"The authors found that the phasic EDA features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the physiological mechanisms of EDA, which links phasic activity to emotional arousal. The high classification accuracy for arousal using only these features supports this physiological interpretation.",-,-,0.512,0.554,0.605,0.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study focuses on emotion recognition using EDA signals and presents machine learning models that use only EDA features.
158,1,10.1109/PerComWorkshops59983.2024.10502631,"Jaiswal, D., Mukhopadhyay, S., & Sharma, V. (2024, March). Tinystressnet: On-device stress assessment with wearable sensors on edge devices. In 2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops) (pp. 166-171). IEEE.",,Categorical,x,2,Stress; Non-stress Stress,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2629,x,"The paper focuses on the performance of the models in terms of accuracy and model size, but does not provide detailed physiological interpretations of the features.",-,-,0.891,0.93,0.9,0.87,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The paper focuses on stress detection using EDA data and presents models that use only EDA features.
158,2,10.1109/PerComWorkshops59983.2024.10502631,"Jaiswal, D., Mukhopadhyay, S., & Sharma, V. (2024, March). Tinystressnet: On-device stress assessment with wearable sensors on edge devices. In 2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops) (pp. 166-171). IEEE.",,Categorical,x,2,Stress; Non-stress Stress,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2629,x,"The paper focuses on the performance of the models in terms of accuracy and model size, but does not provide detailed physiological interpretations of the features.",-,-,0.8598,0.93,0.87,0.82,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The paper focuses on stress detection using EDA data and presents models that use only EDA features.
158,3,10.1109/PerComWorkshops59983.2024.10502631,"Jaiswal, D., Mukhopadhyay, S., & Sharma, V. (2024, March). Tinystressnet: On-device stress assessment with wearable sensors on edge devices. In 2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops) (pp. 166-171). IEEE.",,Categorical,x,2,Stress; Non-stress Stress,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2629,x,"The paper focuses on the performance of the models in terms of accuracy and model size, but does not provide detailed physiological interpretations of the features.",-,-,0.8313,0.89,0.85,0.79,0.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The paper focuses on stress detection using EDA data and presents models that use only EDA features.
158,4,10.1109/PerComWorkshops59983.2024.10502631,"Jaiswal, D., Mukhopadhyay, S., & Sharma, V. (2024, March). Tinystressnet: On-device stress assessment with wearable sensors on edge devices. In 2024 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops) (pp. 166-171). IEEE.",,Categorical,x,2,Stress; Non-stress Stress,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2629,x,"The paper focuses on the performance of the models in terms of accuracy and model size, but does not provide detailed physiological interpretations of the features.",-,-,0.848,0.92,0.86,0.8,0.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The paper focuses on stress detection using EDA data and presents models that use only EDA features.
159,1,10.2478/jaiscr-2021-0001,"Rahman, J. S., Gedeon, T., Caldwell, S., Jones, R., & Jin, Z. (2021). Towards effective music therapy for mental health care using machine learning tools: human affective reasoning and music genres. Journal of Artificial Intelligence and Soft Computing Research, 11(1), 5-20.",,Dimensional,x,2,Tensing; Relaxing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,,yes,include,The study uses EDA and includes models that use only EDA features.
159,2,10.2478/jaiscr-2021-0001,"Rahman, J. S., Gedeon, T., Caldwell, S., Jones, R., & Jin, Z. (2021). Towards effective music therapy for mental health care using machine learning tools: human affective reasoning and music genres. Journal of Artificial Intelligence and Soft Computing Research, 11(1), 5-20.",,Dimensional,x,2,Tensing; Relaxing,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,,yes,include,The study uses EDA and includes models that use only EDA features.
159,3,10.2478/jaiscr-2021-0001,"Rahman, J. S., Gedeon, T., Caldwell, S., Jones, R., & Jin, Z. (2021). Towards effective music therapy for mental health care using machine learning tools: human affective reasoning and music genres. Journal of Artificial Intelligence and Soft Computing Research, 11(1), 5-20.",,Dimensional,x,2,Tensing; Relaxing,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.568,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,,yes,include,The study uses EDA and includes models that use only EDA features.
160,1,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,Stress; Non-stress Stress,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.7571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,2,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,Stress; Non-stress Stress,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.6452,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,3,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,Stress; Non-stress Stress,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.7119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,4,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,Stress; Non-stress Stress,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.6024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,5,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,High Stress; Low stress,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,6,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,High Stress; Low stress,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.6156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,7,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,High Stress; Low stress,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.5825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
160,8,10.1109/TAFFC.2021.3056960,"Sabour, R. M., Benezeth, Y., De Oliveira, P., Chappe, J., & Yang, F. (2021). Ubfc-phys: A multimodal database for psychophysiological studies of social stress. IEEE Transactions on Affective Computing, 14(1), 622-636.",,Categorical,x,2,High Stress; Low stress,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,56,x,"The authors found that EDA features, particularly tonic skin conductance level (SCL) and its variations, were crucial in distinguishing stress states. This aligns with the understanding that EDA reflects sympathetic nervous system activity, which is heightened during stress.",-,-,0.5799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study uses EDA data and presents models that use only EDA features as input, such as achieving 82.38% accuracy with EDA features alone."
161,1,10.1109/TAFFC.2019.2901673,"Shukla, J., Barreda-Ángeles, M., Oliver, J., Puig, D., & Nandi, G. C. (2019). Feature Extraction and Selection for Emotion Recognition from Electrodermal Activity. IEEE Transactions on Affective Computing, 12(4), 858-866.",,Dimensional,x,2,HA; LA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,x,12580,x,"The authors found that MFCC statistical features, along with AUC and SMA features, were the most significant for emotion recognition. These findings support the use of EDA features beyond traditional SCR analysis, aligning with dimensional models of emotion where arousal and valence are continuous dimensions.",-,-,0.8575,-,0.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study focuses on emotion recognition using EDA, employs feature extraction and selection methods, and evaluates performance metrics for both arousal and valence dimensions."
161,2,10.1109/TAFFC.2019.2901673,"Shukla, J., Barreda-Ángeles, M., Oliver, J., Puig, D., & Nandi, G. C. (2019). Feature Extraction and Selection for Emotion Recognition from Electrodermal Activity. IEEE Transactions on Affective Computing, 12(4), 858-866.",,Dimensional,x,2,HV; LV,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,x,12580,x,"The authors found that MFCC statistical features, along with AUC and SMA features, were the most significant for emotion recognition. These findings support the use of EDA features beyond traditional SCR analysis, aligning with dimensional models of emotion where arousal and valence are continuous dimensions.",-,-,0.845,-,0.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,"The study focuses on emotion recognition using EDA, employs feature extraction and selection methods, and evaluates performance metrics for both arousal and valence dimensions."
162,1,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HV; LV,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.769,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,2,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HA; LA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.748,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,3,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.805,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,4,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HA; LA,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.773,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,5,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"GNB (no se si es Gaussian Naive Bayes o algo de boosted, y el paper no lo aclara)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.761,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,6,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HA; LA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"GNB (no se si es Gaussian Naive Bayes o algo de boosted, y el paper no lo aclara)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.715,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
